selected,abbrevref_id,isolabel_ext,abbrev,insert_date,default_abbrev
t,5,EC-I-Atuntaqui,ec;i;atuntaqui,2023-11-30,f
t,5,EC-I-Atuntaqui,ec;imbabura;atuntaqui,2023-11-30,f
t,1,EC-I-CantonPimampiro,EC-I-CPO,2022-09-14,f
t,5,EC-I-CantonPimampiro,ec;i;canton.pimampiro,2023-11-30,f
t,5,EC-I-CantonPimampiro,ec;imbabura;canton.pimampiro,2023-11-30,f
t,1,EC-I-Cotacachi,EC-I-CHI,2022-09-14,f
t,5,EC-I-Cotacachi,ec;i;cotacachi,2023-11-30,f
t,5,EC-I-Cotacachi,ec;imbabura;cotacachi,2023-11-30,f
t,1,EC-I-Ibarra,EC-I-IBA,2022-09-14,f
t,5,EC-I-Ibarra,ec;i;ibarra,2023-11-30,f
t,5,EC-I-Ibarra,ec;imbabura;ibarra,2023-11-30,f
t,1,EC-I-Otavalo,EC-I-OTA,2022-09-14,f
t,5,EC-I-Otavalo,ec;i;otavalo,2023-11-30,f
t,5,EC-I-Otavalo,ec;imbabura;otavalo,2023-11-30,f
t,1,EC-I-SanMiguelUrcuqui,EC-I-SMU,2022-09-14,f
t,5,EC-I-SanMiguelUrcuqui,ec;i;san.miguel.urcuqui,2023-11-30,f
t,5,EC-I-SanMiguelUrcuqui,ec;imbabura;san.miguel.urcuqui,2023-11-30,f
t,5,EC-L,ec;l,2023-11-30,f
t,5,EC-L,ec;loja,2023-11-30,f
t,1,EC-L-CantonCalvas,EC-L-CCS,2022-09-14,f
t,5,EC-L-CantonCalvas,ec;l;canton.calvas,2023-11-30,f
t,5,EC-L-CantonCalvas,ec;loja;canton.calvas,2023-11-30,f
t,1,EC-L-CantonChaguarpamba,EC-L-CCH,2022-09-14,f
t,5,EC-L-CantonChaguarpamba,ec;l;canton.chaguarpamba,2023-11-30,f
t,5,EC-L-CantonChaguarpamba,ec;loja;canton.chaguarpamba,2023-11-30,f
t,1,EC-L-CantonEspindola,EC-L-CES,2022-09-14,f
t,5,EC-L-CantonEspindola,ec;l;canton.espindola,2023-11-30,f
t,5,EC-L-CantonEspindola,ec;loja;canton.espindola,2023-11-30,f
t,1,EC-L-CantonGonzanama,EC-L-CGA,2022-09-14,f
t,5,EC-L-CantonGonzanama,ec;l;canton.gonzanama,2023-11-30,f
t,5,EC-L-CantonGonzanama,ec;loja;canton.gonzanama,2023-11-30,f
t,1,EC-L-CantonQuilanga,EC-L-CQG,2022-09-14,f
t,5,EC-L-CantonQuilanga,ec;l;canton.quilanga,2023-11-30,f
t,5,EC-L-CantonQuilanga,ec;loja;canton.quilanga,2023-11-30,f
t,1,EC-L-CantonSaraguro,EC-L-CSO,2022-09-14,f
t,5,EC-L-CantonSaraguro,ec;l;canton.saraguro,2023-11-30,f
t,5,EC-L-CantonSaraguro,ec;loja;canton.saraguro,2023-11-30,f
t,1,EC-L-Catamayo,EC-L-CYO,2022-09-14,f
t,5,EC-L-Catamayo,ec;l;catamayo,2023-11-30,f
t,5,EC-L-Catamayo,ec;loja;catamayo,2023-11-30,f
t,1,EC-L-Celica,EC-L-CIA,2022-09-14,f
t,5,EC-L-Celica,ec;l;celica,2023-11-30,f
t,5,EC-L-Celica,ec;loja;celica,2023-11-30,f
t,1,EC-L-Loja,EC-L-LOJ,2022-09-14,f
t,5,EC-L-Loja,ec;l;loja,2023-11-30,f
t,5,EC-L-Loja,ec;loja;loja,2023-11-30,f
t,1,EC-L-Macara,EC-L-MRA,2022-09-14,f
t,5,EC-L-Macara,ec;l;macara,2023-11-30,f
t,5,EC-L-Macara,ec;loja;macara,2023-11-30,f
t,1,EC-L-Olmedo,EC-L-OLM,2022-09-14,f
t,5,EC-L-Olmedo,ec;l;olmedo,2023-11-30,f
t,5,EC-L-Olmedo,ec;loja;olmedo,2023-11-30,f
t,1,EC-L-Paltas,EC-L-PTS,2022-09-14,f
t,5,EC-L-Paltas,ec;l;paltas,2023-11-30,f
t,5,EC-L-Paltas,ec;loja;paltas,2023-11-30,f
t,1,EC-L-Pindal,EC-L-PDL,2022-09-14,f
t,5,EC-L-Pindal,ec;l;pindal,2023-11-30,f
t,5,EC-L-Pindal,ec;loja;pindal,2023-11-30,f
t,1,EC-L-Puyango,EC-L-PUY,2022-09-14,f
t,5,EC-L-Puyango,ec;l;puyango,2023-11-30,f
t,5,EC-L-Puyango,ec;loja;puyango,2023-11-30,f
t,1,EC-L-Sozoranga,EC-L-SGA,2022-09-14,f
t,5,EC-L-Sozoranga,ec;l;sozoranga,2023-11-30,f
t,5,EC-L-Sozoranga,ec;loja;sozoranga,2023-11-30,f
t,1,EC-L-Zapotillo,EC-L-ZPO,2022-09-14,f
t,5,EC-L-Zapotillo,ec;l;zapotillo,2023-11-30,f
t,5,EC-L-Zapotillo,ec;loja;zapotillo,2023-11-30,f
t,5,EC-M,ec;m,2023-11-30,f
t,5,EC-M,ec;manabi,2023-11-30,f
t,1,EC-M-24Mayo,EC-M-MYO,2022-09-14,f
t,5,EC-M-24Mayo,ec;m;24.mayo,2023-11-30,f
t,5,EC-M-24Mayo,ec;manabi;24.mayo,2023-11-30,f
t,1,EC-M-Bolivar,EC-M-BOL,2022-09-14,f
t,5,EC-M-Bolivar,ec;m;bolivar,2023-11-30,f
t,5,EC-M-Bolivar,ec;manabi;bolivar,2023-11-30,f
t,1,EC-M-CantonJunin,EC-M-CJN,2022-09-14,f
t,5,EC-M-CantonJunin,ec;m;canton.junin,2023-11-30,f
t,5,EC-M-CantonJunin,ec;manabi;canton.junin,2023-11-30,f
t,1,EC-M-Chone,EC-M-CHE,2022-09-14,f
t,5,EC-M-Chone,ec;m;chone,2023-11-30,f
t,5,EC-M-Chone,ec;manabi;chone,2023-11-30,f
t,1,EC-M-ElCarmen,EC-M-ELC,2022-09-14,f
t,5,EC-M-ElCarmen,ec;m;el.carmen,2023-11-30,f
t,5,EC-M-ElCarmen,ec;manabi;el.carmen,2023-11-30,f
t,1,EC-M-FlavioAlfaro,EC-M-FAR,2022-09-14,f
t,5,EC-M-FlavioAlfaro,ec;m;flavio.alfaro,2023-11-30,f
t,5,EC-M-FlavioAlfaro,ec;manabi;flavio.alfaro,2023-11-30,f
t,1,EC-M-Jama,EC-M-JAM,2022-09-14,f
t,5,EC-M-Jama,ec;m;jama,2023-11-30,f
t,5,EC-M-Jama,ec;manabi;jama,2023-11-30,f
t,1,EC-M-Jaramijo,EC-M-JIO,2022-09-14,f
t,5,EC-M-Jaramijo,ec;m;jaramijo,2023-11-30,f
t,5,EC-M-Jaramijo,ec;manabi;jaramijo,2023-11-30,f
t,1,EC-M-Jipijapa,EC-M-JJA,2022-09-14,f
t,5,EC-M-Jipijapa,ec;m;jipijapa,2023-11-30,f
t,5,EC-M-Jipijapa,ec;manabi;jipijapa,2023-11-30,f
t,1,EC-M-Manta,EC-M-MAA,2022-09-14,f
t,5,EC-M-Manta,ec;m;manta,2023-11-30,f
t,5,EC-M-Manta,ec;manabi;manta,2023-11-30,f
t,1,EC-M-Montecristi,EC-M-MTI,2022-09-14,f
t,5,EC-M-Montecristi,ec;m;montecristi,2023-11-30,f
t,5,EC-M-Montecristi,ec;manabi;montecristi,2023-11-30,f
t,1,EC-M-Olmedo,EC-M-ODO,2022-09-14,f
t,5,EC-M-Olmedo,ec;m;olmedo,2023-11-30,f
t,5,EC-M-Olmedo,ec;manabi;olmedo,2023-11-30,f
t,1,EC-M-Pajan,EC-M-PAN,2022-09-14,f
t,5,EC-M-Pajan,ec;m;pajan,2023-11-30,f
t,5,EC-M-Pajan,ec;manabi;pajan,2023-11-30,f
t,1,EC-M-Pedernales,EC-M-PED,2022-09-14,f
t,1,EC-M-Pichincha,EC-M-PCA,2022-09-14,f
t,5,EC-M-Pichincha,ec;m;pichincha,2023-11-30,f
t,5,EC-M-Pichincha,ec;manabi;pichincha,2023-11-30,f
t,1,EC-M-Portoviejo,EC-M-PTO,2022-09-14,f
t,5,EC-M-Portoviejo,ec;m;portoviejo,2023-11-30,f
t,5,EC-M-Portoviejo,ec;manabi;portoviejo,2023-11-30,f
t,1,EC-M-PuertoLopez,EC-M-POL,2022-09-14,f
t,5,EC-M-PuertoLopez,ec;m;puerto.lopez,2023-11-30,f
t,5,EC-M-PuertoLopez,ec;manabi;puerto.lopez,2023-11-30,f
t,1,EC-M-Rocafuerte,EC-M-RCF,2022-09-14,f
t,5,EC-M-Rocafuerte,ec;m;rocafuerte,2023-11-30,f
t,5,EC-M-Rocafuerte,ec;manabi;rocafuerte,2023-11-30,f
t,1,EC-M-SanVicente,EC-M-SVE,2022-09-14,f
t,5,EC-M-SanVicente,ec;m;san.vicente,2023-11-30,f
t,5,EC-M-SanVicente,ec;manabi;san.vicente,2023-11-30,f
t,1,EC-M-SantaAna,EC-M-STA,2022-09-14,f
t,5,EC-M-SantaAna,ec;m;santa.ana,2023-11-30,f
t,5,EC-M-SantaAna,ec;manabi;santa.ana,2023-11-30,f
t,1,EC-M-Sucre,EC-M-SRE,2022-09-14,f
t,5,EC-M-Sucre,ec;m;sucre,2023-11-30,f
t,5,EC-M-Sucre,ec;manabi;sucre,2023-11-30,f
t,1,EC-M-Tosagua,EC-M-TSA,2022-09-14,f
t,5,EC-M-Tosagua,ec;m;tosagua,2023-11-30,f
